"Area","MTU","Solar - Actual Aggregated [MW] (D - 1)","Solar - Actual Aggregated [MW] (D)"
"BZN|ES","28.10.2022 14:00 - 28.10.2022 14:15 (CET/CEST)","8544","9476"
"BZN|ES","28.10.2022 14:15 - 28.10.2022 14:30 (CET/CEST)","8576","9316"
"BZN|ES","28.10.2022 14:30 - 28.10.2022 14:45 (CET/CEST)","8520","9380"
"BZN|ES","28.10.2022 14:45 - 28.10.2022 15:00 (CET/CEST)","8484","9320"
"BZN|ES","28.10.2022 15:00 - 28.10.2022 15:15 (CET/CEST)","8320","9388"
"BZN|ES","28.10.2022 15:15 - 28.10.2022 15:30 (CET/CEST)","8004","9212"
"BZN|ES","28.10.2022 15:30 - 28.10.2022 15:45 (CET/CEST)","7764","9004"
"BZN|ES","28.10.2022 15:45 - 28.10.2022 16:00 (CET/CEST)","7392","8868"
"BZN|ES","28.10.2022 16:00 - 28.10.2022 16:15 (CET/CEST)","7064","8612"
"BZN|ES","28.10.2022 16:15 - 28.10.2022 16:30 (CET/CEST)","6728","8448"
"BZN|ES","28.10.2022 16:30 - 28.10.2022 16:45 (CET/CEST)","6236","8004"
"BZN|ES","28.10.2022 16:45 - 28.10.2022 17:00 (CET/CEST)","5936","7872"
"BZN|ES","28.10.2022 17:00 - 28.10.2022 17:15 (CET/CEST)","5604","7420"
"BZN|ES","28.10.2022 17:15 - 28.10.2022 17:30 (CET/CEST)","5280","6716"
"BZN|ES","28.10.2022 17:30 - 28.10.2022 17:45 (CET/CEST)","4792","5980"
"BZN|ES","28.10.2022 17:45 - 28.10.2022 18:00 (CET/CEST)","4064","4992"
"BZN|ES","28.10.2022 18:00 - 28.10.2022 18:15 (CET/CEST)","3284","4008"
"BZN|ES","28.10.2022 18:15 - 28.10.2022 18:30 (CET/CEST)","2480","3144"
"BZN|ES","28.10.2022 18:30 - 28.10.2022 18:45 (CET/CEST)","1756","2204"
"BZN|ES","28.10.2022 18:45 - 28.10.2022 19:00 (CET/CEST)","1092","1316"
"BZN|ES","28.10.2022 19:00 - 28.10.2022 19:15 (CET/CEST)","548","668"
"BZN|ES","28.10.2022 19:15 - 28.10.2022 19:30 (CET/CEST)","228","292"
"BZN|ES","28.10.2022 19:30 - 28.10.2022 19:45 (CET/CEST)","80","112"
"BZN|ES","28.10.2022 19:45 - 28.10.2022 20:00 (CET/CEST)","40","64"
"BZN|ES","28.10.2022 20:00 - 28.10.2022 20:15 (CET/CEST)","32","52"
"BZN|ES","28.10.2022 20:15 - 28.10.2022 20:30 (CET/CEST)","16","28"
"BZN|ES","28.10.2022 20:30 - 28.10.2022 20:45 (CET/CEST)","8","28"
"BZN|ES","28.10.2022 20:45 - 28.10.2022 21:00 (CET/CEST)","12","32"
"BZN|ES","28.10.2022 21:00 - 28.10.2022 21:15 (CET/CEST)","8","24"
"BZN|ES","28.10.2022 21:15 - 28.10.2022 21:30 (CET/CEST)","8","8"
"BZN|ES","28.10.2022 21:30 - 28.10.2022 21:45 (CET/CEST)","8","8"
"BZN|ES","28.10.2022 21:45 - 28.10.2022 22:00 (CET/CEST)","8","8"
"BZN|ES","28.10.2022 22:00 - 28.10.2022 22:15 (CET/CEST)","8","8"
"BZN|ES","28.10.2022 22:15 - 28.10.2022 22:30 (CET/CEST)","8","12"
"BZN|ES","28.10.2022 22:30 - 28.10.2022 22:45 (CET/CEST)","8","20"
"BZN|ES","28.10.2022 22:45 - 28.10.2022 23:00 (CET/CEST)","8","20"
"BZN|ES","28.10.2022 23:00 - 28.10.2022 23:15 (CET/CEST)","8","20"
"BZN|ES","28.10.2022 23:15 - 28.10.2022 23:30 (CET/CEST)","8","20"
"BZN|ES","28.10.2022 23:30 - 28.10.2022 23:45 (CET/CEST)","8","20"
"BZN|ES","28.10.2022 23:45 - 29.10.2022 00:00 (CET/CEST)","4","16"
"BZN|ES","30.10.2022 00:00 - 30.10.2022 00:15 (CET/CEST)","12","16"
"BZN|ES","30.10.2022 00:15 - 30.10.2022 00:30 (CET/CEST)","8","16"
"BZN|ES","30.10.2022 00:30 - 30.10.2022 00:45 (CET/CEST)","4","16"
"BZN|ES","30.10.2022 00:45 - 30.10.2022 01:00 (CET/CEST)","4","16"
"BZN|ES","30.10.2022 01:00 - 30.10.2022 01:15 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 01:15 - 30.10.2022 01:30 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 01:30 - 30.10.2022 01:45 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 01:45 - 30.10.2022 02:00 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 02:00 - 30.10.2022 02:15 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 02:15 - 30.10.2022 02:30 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 02:30 - 30.10.2022 02:45 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 02:45 - 30.10.2022 03:00 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 02:00 - 30.10.2022 02:15 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 02:15 - 30.10.2022 02:30 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 02:30 - 30.10.2022 02:45 (CET/CEST)","4","8"
"BZN|ES","30.10.2022 02:45 - 30.10.2022 03:00 (CET/CEST)","4",""
"BZN|ES","30.10.2022 03:00 - 30.10.2022 03:15 (CET/CEST)","4",""
"BZN|ES","30.10.2022 03:15 - 30.10.2022 03:30 (CET/CEST)","4",""
"BZN|ES","30.10.2022 03:30 - 30.10.2022 03:45 (CET/CEST)","4",""
"BZN|ES","30.10.2022 03:45 - 30.10.2022 04:00 (CET/CEST)","4","8"
"BZN|ES","30.10.2022 04:00 - 30.10.2022 04:15 (CET/CEST)","4","12"
"BZN|ES","30.10.2022 04:15 - 30.10.2022 04:30 (CET/CEST)","4","16"
"BZN|ES","30.10.2022 04:30 - 30.10.2022 04:45 (CET/CEST)","4","20"
"BZN|ES","30.10.2022 04:45 - 30.10.2022 05:00 (CET/CEST)","4","16"
"BZN|ES","30.10.2022 05:00 - 30.10.2022 05:15 (CET/CEST)","4","8"
"BZN|ES","30.10.2022 05:15 - 30.10.2022 05:30 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 05:30 - 30.10.2022 05:45 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 05:45 - 30.10.2022 06:00 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 06:00 - 30.10.2022 06:15 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 06:15 - 30.10.2022 06:30 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 06:30 - 30.10.2022 06:45 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 06:45 - 30.10.2022 07:00 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 07:00 - 30.10.2022 07:15 (CET/CEST)","4","4"
"BZN|ES","30.10.2022 07:15 - 30.10.2022 07:30 (CET/CEST)","12","12"
"BZN|ES","30.10.2022 07:30 - 30.10.2022 07:45 (CET/CEST)","12","12"
"BZN|ES","30.10.2022 07:45 - 30.10.2022 08:00 (CET/CEST)","20","24"
"BZN|ES","30.10.2022 08:00 - 30.10.2022 08:15 (CET/CEST)","76","116"
"BZN|ES","30.10.2022 08:15 - 30.10.2022 08:30 (CET/CEST)","236","304"
"BZN|ES","30.10.2022 08:30 - 30.10.2022 08:45 (CET/CEST)","484","572"
"BZN|ES","30.10.2022 08:45 - 30.10.2022 09:00 (CET/CEST)","780","936"
"BZN|ES","30.10.2022 09:00 - 30.10.2022 09:15 (CET/CEST)","1116","1396"
"BZN|ES","30.10.2022 09:15 - 30.10.2022 09:30 (CET/CEST)","1632","1932"
"BZN|ES","30.10.2022 09:30 - 30.10.2022 09:45 (CET/CEST)","2148","2332"
"BZN|ES","30.10.2022 09:45 - 30.10.2022 10:00 (CET/CEST)","2604","2592"
"BZN|ES","30.10.2022 10:00 - 30.10.2022 10:15 (CET/CEST)","2972","2884"
"BZN|ES","30.10.2022 10:15 - 30.10.2022 10:30 (CET/CEST)","3352","3084"
"BZN|ES","30.10.2022 10:30 - 30.10.2022 10:45 (CET/CEST)","3512","3228"
"BZN|ES","30.10.2022 10:45 - 30.10.2022 11:00 (CET/CEST)","4064","3424"
"BZN|ES","30.10.2022 11:00 - 30.10.2022 11:15 (CET/CEST)","4508","3732"
"BZN|ES","30.10.2022 11:15 - 30.10.2022 11:30 (CET/CEST)","5192","3740"
"BZN|ES","30.10.2022 11:30 - 30.10.2022 11:45 (CET/CEST)","5588","3956"
"BZN|ES","30.10.2022 11:45 - 30.10.2022 12:00 (CET/CEST)","5832","4004"
"BZN|ES","30.10.2022 12:00 - 30.10.2022 12:15 (CET/CEST)","6204","4124"
"BZN|ES","30.10.2022 12:15 - 30.10.2022 12:30 (CET/CEST)","6644","4260"
"BZN|ES","30.10.2022 12:30 - 30.10.2022 12:45 (CET/CEST)","6804","4404"
"BZN|ES","30.10.2022 12:45 - 30.10.2022 13:00 (CET/CEST)","7008","4300"
"BZN|ES","30.10.2022 13:00 - 30.10.2022 13:15 (CET/CEST)","7208","3896"
"BZN|ES","30.10.2022 13:15 - 30.10.2022 13:30 (CET/CEST)","7312","3804"
"BZN|ES","30.10.2022 13:30 - 30.10.2022 13:45 (CET/CEST)","7568","3748"
"BZN|ES","30.10.2022 13:45 - 30.10.2022 14:00 (CET/CEST)","7768","3396"
"BZN|ES","30.10.2022 14:00 - 30.10.2022 14:15 (CET/CEST)","7792","2984"
"BZN|ES","30.10.2022 14:15 - 30.10.2022 14:30 (CET/CEST)","7936","2852"
"BZN|ES","30.10.2022 14:30 - 30.10.2022 14:45 (CET/CEST)","8136","2668"
"BZN|ES","30.10.2022 14:45 - 30.10.2022 15:00 (CET/CEST)","8184","2496"
"BZN|ES","30.10.2022 15:00 - 30.10.2022 15:15 (CET/CEST)","8048","2208"
"BZN|ES","30.10.2022 15:15 - 30.10.2022 15:30 (CET/CEST)","7876","1944"
"BZN|ES","30.10.2022 15:30 - 30.10.2022 15:45 (CET/CEST)","7712","1928"
"BZN|ES","30.10.2022 15:45 - 30.10.2022 16:00 (CET/CEST)","7744","1648"
"BZN|ES","30.10.2022 16:00 - 30.10.2022 16:15 (CET/CEST)","7540","1444"
"BZN|ES","30.10.2022 16:15 - 30.10.2022 16:30 (CET/CEST)","7016","1256"
"BZN|ES","30.10.2022 16:30 - 30.10.2022 16:45 (CET/CEST)","6572","1124"
"BZN|ES","30.10.2022 16:45 - 30.10.2022 17:00 (CET/CEST)","5912","948"
"BZN|ES","30.10.2022 17:00 - 30.10.2022 17:15 (CET/CEST)","5068","844"
"BZN|ES","30.10.2022 17:15 - 30.10.2022 17:30 (CET/CEST)","4180","780"
"BZN|ES","30.10.2022 17:30 - 30.10.2022 17:45 (CET/CEST)","3068","592"
"BZN|ES","30.10.2022 17:45 - 30.10.2022 18:00 (CET/CEST)","2104","416"
"BZN|ES","30.10.2022 18:00 - 30.10.2022 18:15 (CET/CEST)","1276","212"
"BZN|ES","30.10.2022 18:15 - 30.10.2022 18:30 (CET/CEST)","688","116"
"BZN|ES","30.10.2022 18:30 - 30.10.2022 18:45 (CET/CEST)","384","64"
"BZN|ES","30.10.2022 18:45 - 30.10.2022 19:00 (CET/CEST)","244","56"
"BZN|ES","30.10.2022 19:00 - 30.10.2022 19:15 (CET/CEST)","220","52"
"BZN|ES","30.10.2022 19:15 - 30.10.2022 19:30 (CET/CEST)","208","52"
"BZN|ES","30.10.2022 19:30 - 30.10.2022 19:45 (CET/CEST)","204","52"
"BZN|ES","30.10.2022 19:45 - 30.10.2022 20:00 (CET/CEST)","204","52"
"BZN|ES","30.10.2022 20:00 - 30.10.2022 20:15 (CET/CEST)","188","56"
"BZN|ES","30.10.2022 20:15 - 30.10.2022 20:30 (CET/CEST)","172","48"
"BZN|ES","30.10.2022 20:30 - 30.10.2022 20:45 (CET/CEST)","172","48"
"BZN|ES","30.10.2022 20:45 - 30.10.2022 21:00 (CET/CEST)","172","48"
"BZN|ES","30.10.2022 21:00 - 30.10.2022 21:15 (CET/CEST)","172","48"
"BZN|ES","30.10.2022 21:15 - 30.10.2022 21:30 (CET/CEST)","172","48"
"BZN|ES","30.10.2022 21:30 - 30.10.2022 21:45 (CET/CEST)","172","48"
"BZN|ES","30.10.2022 21:45 - 30.10.2022 22:00 (CET/CEST)","172","48"
"BZN|ES","30.10.2022 22:00 - 30.10.2022 22:15 (CET/CEST)","172","48"
"BZN|ES","30.10.2022 22:15 - 30.10.2022 22:30 (CET/CEST)","36","44"
"BZN|ES","30.10.2022 22:30 - 30.10.2022 22:45 (CET/CEST)","20","48"
"BZN|ES","30.10.2022 22:45 - 30.10.2022 23:00 (CET/CEST)","20","44"
"BZN|ES","30.10.2022 23:00 - 30.10.2022 23:15 (CET/CEST)","20","44"
"BZN|ES","30.10.2022 23:15 - 30.10.2022 23:30 (CET/CEST)","16","44"
"BZN|ES","30.10.2022 23:30 - 30.10.2022 23:45 (CET/CEST)","16","44"
"BZN|ES","30.10.2022 23:45 - 31.10.2022 00:00 (CET/CEST)","16","44"
"BZN|ES","01.11.2022 00:00 - 01.11.2022 00:15 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 00:15 - 01.11.2022 00:30 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 00:30 - 01.11.2022 00:45 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 00:45 - 01.11.2022 01:00 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 01:00 - 01.11.2022 01:15 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 01:15 - 01.11.2022 01:30 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 01:30 - 01.11.2022 01:45 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 01:45 - 01.11.2022 02:00 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 02:00 - 01.11.2022 02:15 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 02:15 - 01.11.2022 02:30 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 02:30 - 01.11.2022 02:45 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 02:45 - 01.11.2022 03:00 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 03:00 - 01.11.2022 03:15 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 03:15 - 01.11.2022 03:30 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 03:30 - 01.11.2022 03:45 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 03:45 - 01.11.2022 04:00 (CET/CEST)","40","44"
"BZN|ES","01.11.2022 04:00 - 01.11.2022 04:15 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 04:15 - 01.11.2022 04:30 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 04:30 - 01.11.2022 04:45 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 04:45 - 01.11.2022 05:00 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 05:00 - 01.11.2022 05:15 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 05:15 - 01.11.2022 05:30 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 05:30 - 01.11.2022 05:45 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 05:45 - 01.11.2022 06:00 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 06:00 - 01.11.2022 06:15 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 06:15 - 01.11.2022 06:30 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 06:30 - 01.11.2022 06:45 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 06:45 - 01.11.2022 07:00 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 07:00 - 01.11.2022 07:15 (CET/CEST)","44","44"
"BZN|ES","01.11.2022 07:15 - 01.11.2022 07:30 (CET/CEST)","52","52"
"BZN|ES","01.11.2022 07:30 - 01.11.2022 07:45 (CET/CEST)","52","52"
"BZN|ES","01.11.2022 07:45 - 01.11.2022 08:00 (CET/CEST)","60","60"
"BZN|ES","01.11.2022 08:00 - 01.11.2022 08:15 (CET/CEST)","152","128"
"BZN|ES","01.11.2022 08:15 - 01.11.2022 08:30 (CET/CEST)","508","372"
"BZN|ES","01.11.2022 08:30 - 01.11.2022 08:45 (CET/CEST)","1196","928"
"BZN|ES","01.11.2022 08:45 - 01.11.2022 09:00 (CET/CEST)","2132","1816"
"BZN|ES","01.11.2022 09:00 - 01.11.2022 09:15 (CET/CEST)","3184","2832"
"BZN|ES","01.11.2022 09:15 - 01.11.2022 09:30 (CET/CEST)","4216","3860"
"BZN|ES","01.11.2022 09:30 - 01.11.2022 09:45 (CET/CEST)","5140","4952"
"BZN|ES","01.11.2022 09:45 - 01.11.2022 10:00 (CET/CEST)","5836","5760"
"BZN|ES","01.11.2022 10:00 - 01.11.2022 10:15 (CET/CEST)","6312","6408"
"BZN|ES","01.11.2022 10:15 - 01.11.2022 10:30 (CET/CEST)","6808","7188"
"BZN|ES","01.11.2022 10:30 - 01.11.2022 10:45 (CET/CEST)","7180","7784"
"BZN|ES","01.11.2022 10:45 - 01.11.2022 11:00 (CET/CEST)","7572","8392"
"BZN|ES","01.11.2022 11:00 - 01.11.2022 11:15 (CET/CEST)","8012","8856"
"BZN|ES","01.11.2022 11:15 - 01.11.2022 11:30 (CET/CEST)","8312","9312"
"BZN|ES","01.11.2022 11:30 - 01.11.2022 11:45 (CET/CEST)","8612","9528"
"BZN|ES","01.11.2022 11:45 - 01.11.2022 12:00 (CET/CEST)","8620","9776"
"BZN|ES","01.11.2022 12:00 - 01.11.2022 12:15 (CET/CEST)","8784","9936"
"BZN|ES","01.11.2022 12:15 - 01.11.2022 12:30 (CET/CEST)","9036","10208"
"BZN|ES","01.11.2022 12:30 - 01.11.2022 12:45 (CET/CEST)","8948","10144"
"BZN|ES","01.11.2022 12:45 - 01.11.2022 13:00 (CET/CEST)","9024","10176"
"BZN|ES","01.11.2022 13:00 - 01.11.2022 13:15 (CET/CEST)","9312","10132"
"BZN|ES","01.11.2022 13:15 - 01.11.2022 13:30 (CET/CEST)","9356","10064"
"BZN|ES","01.11.2022 13:30 - 01.11.2022 13:45 (CET/CEST)","9224","9880"
"BZN|ES","01.11.2022 13:45 - 01.11.2022 14:00 (CET/CEST)","9224","9820"
"BZN|ES","01.11.2022 14:00 - 01.11.2022 14:15 (CET/CEST)","9264","9900"
"BZN|ES","01.11.2022 14:15 - 01.11.2022 14:30 (CET/CEST)","9124","9668"
"BZN|ES","01.11.2022 14:30 - 01.11.2022 14:45 (CET/CEST)","9140","9560"
"BZN|ES","01.11.2022 14:45 - 01.11.2022 15:00 (CET/CEST)","9072","9632"
"BZN|ES","01.11.2022 15:00 - 01.11.2022 15:15 (CET/CEST)","8928","9120"
"BZN|ES","01.11.2022 15:15 - 01.11.2022 15:30 (CET/CEST)","8680","8912"
"BZN|ES","01.11.2022 15:30 - 01.11.2022 15:45 (CET/CEST)","8556","8568"
"BZN|ES","01.11.2022 15:45 - 01.11.2022 16:00 (CET/CEST)","8088","8156"
"BZN|ES","01.11.2022 16:00 - 01.11.2022 16:15 (CET/CEST)","7984","7864"
"BZN|ES","01.11.2022 16:15 - 01.11.2022 16:30 (CET/CEST)","7892","7412"
"BZN|ES","01.11.2022 16:30 - 01.11.2022 16:45 (CET/CEST)","7220","6444"
"BZN|ES","01.11.2022 16:45 - 01.11.2022 17:00 (CET/CEST)","6264","5308"
"BZN|ES","01.11.2022 17:00 - 01.11.2022 17:15 (CET/CEST)","5264","4500"
"BZN|ES","01.11.2022 17:15 - 01.11.2022 17:30 (CET/CEST)","4072","3396"
"BZN|ES","01.11.2022 17:30 - 01.11.2022 17:45 (CET/CEST)","2792","2380"
"BZN|ES","01.11.2022 17:45 - 01.11.2022 18:00 (CET/CEST)","1664","1460"
"BZN|ES","01.11.2022 18:00 - 01.11.2022 18:15 (CET/CEST)","924","784"
"BZN|ES","01.11.2022 18:15 - 01.11.2022 18:30 (CET/CEST)","472","424"
"BZN|ES","01.11.2022 18:30 - 01.11.2022 18:45 (CET/CEST)","276","240"
"BZN|ES","01.11.2022 18:45 - 01.11.2022 19:00 (CET/CEST)","212","180"
"BZN|ES","01.11.2022 19:00 - 01.11.2022 19:15 (CET/CEST)","184","152"
"BZN|ES","01.11.2022 19:15 - 01.11.2022 19:30 (CET/CEST)","156","140"
"BZN|ES","01.11.2022 19:30 - 01.11.2022 19:45 (CET/CEST)","152","136"
"BZN|ES","01.11.2022 19:45 - 01.11.2022 20:00 (CET/CEST)","144","136"
"BZN|ES","01.11.2022 20:00 - 01.11.2022 20:15 (CET/CEST)","128","136"
"BZN|ES","01.11.2022 20:15 - 01.11.2022 20:30 (CET/CEST)","104","140"
"BZN|ES","01.11.2022 20:30 - 01.11.2022 20:45 (CET/CEST)","88","140"
"BZN|ES","01.11.2022 20:45 - 01.11.2022 21:00 (CET/CEST)","76","140"
"BZN|ES","01.11.2022 21:00 - 01.11.2022 21:15 (CET/CEST)","72","124"
"BZN|ES","01.11.2022 21:15 - 01.11.2022 21:30 (CET/CEST)","72","112"
"BZN|ES","01.11.2022 21:30 - 01.11.2022 21:45 (CET/CEST)","68","112"
"BZN|ES","01.11.2022 21:45 - 01.11.2022 22:00 (CET/CEST)","56","112"
"BZN|ES","01.11.2022 22:00 - 01.11.2022 22:15 (CET/CEST)","48","112"
"BZN|ES","01.11.2022 22:15 - 01.11.2022 22:30 (CET/CEST)","48","112"
"BZN|ES","01.11.2022 22:30 - 01.11.2022 22:45 (CET/CEST)","48","108"
"BZN|ES","01.11.2022 22:45 - 01.11.2022 23:00 (CET/CEST)","48","92"
"BZN|ES","01.11.2022 23:00 - 01.11.2022 23:15 (CET/CEST)","48","60"
"BZN|ES","01.11.2022 23:15 - 01.11.2022 23:30 (CET/CEST)","48","48"
"BZN|ES","01.11.2022 23:30 - 01.11.2022 23:45 (CET/CEST)","48","48"
"BZN|ES","01.11.2022 23:45 - 02.11.2022 00:00 (CET/CEST)","44","48"
"BZN|ES","03.11.2022 00:00 - 03.11.2022 00:15 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 00:15 - 03.11.2022 00:30 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 00:30 - 03.11.2022 00:45 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 00:45 - 03.11.2022 01:00 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 01:00 - 03.11.2022 01:15 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 01:15 - 03.11.2022 01:30 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 01:30 - 03.11.2022 01:45 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 01:45 - 03.11.2022 02:00 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 02:00 - 03.11.2022 02:15 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 02:15 - 03.11.2022 02:30 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 02:30 - 03.11.2022 02:45 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 02:45 - 03.11.2022 03:00 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 03:00 - 03.11.2022 03:15 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 03:15 - 03.11.2022 03:30 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 03:30 - 03.11.2022 03:45 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 03:45 - 03.11.2022 04:00 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 04:00 - 03.11.2022 04:15 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 04:15 - 03.11.2022 04:30 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 04:30 - 03.11.2022 04:45 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 04:45 - 03.11.2022 05:00 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 05:00 - 03.11.2022 05:15 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 05:15 - 03.11.2022 05:30 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 05:30 - 03.11.2022 05:45 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 05:45 - 03.11.2022 06:00 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 06:00 - 03.11.2022 06:15 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 06:15 - 03.11.2022 06:30 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 06:30 - 03.11.2022 06:45 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 06:45 - 03.11.2022 07:00 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 07:00 - 03.11.2022 07:15 (CET/CEST)","44","4"
"BZN|ES","03.11.2022 07:15 - 03.11.2022 07:30 (CET/CEST)","52","16"
"BZN|ES","03.11.2022 07:30 - 03.11.2022 07:45 (CET/CEST)","52","16"
"BZN|ES","03.11.2022 07:45 - 03.11.2022 08:00 (CET/CEST)","56","20"
"BZN|ES","03.11.2022 08:00 - 03.11.2022 08:15 (CET/CEST)","108","92"
"BZN|ES","03.11.2022 08:15 - 03.11.2022 08:30 (CET/CEST)","288","392"
"BZN|ES","03.11.2022 08:30 - 03.11.2022 08:45 (CET/CEST)","580","1012"
"BZN|ES","03.11.2022 08:45 - 03.11.2022 09:00 (CET/CEST)","796","1920"
"BZN|ES","03.11.2022 09:00 - 03.11.2022 09:15 (CET/CEST)","1192","2972"
"BZN|ES","03.11.2022 09:15 - 03.11.2022 09:30 (CET/CEST)","1728","4012"
"BZN|ES","03.11.2022 09:30 - 03.11.2022 09:45 (CET/CEST)","2084","4980"
"BZN|ES","03.11.2022 09:45 - 03.11.2022 10:00 (CET/CEST)","2568","5672"
"BZN|ES","03.11.2022 10:00 - 03.11.2022 10:15 (CET/CEST)","2820","6268"
"BZN|ES","03.11.2022 10:15 - 03.11.2022 10:30 (CET/CEST)","2940","6764"
"BZN|ES","03.11.2022 10:30 - 03.11.2022 10:45 (CET/CEST)","3224","7232"
"BZN|ES","03.11.2022 10:45 - 03.11.2022 11:00 (CET/CEST)","3420","7424"
"BZN|ES","03.11.2022 11:00 - 03.11.2022 11:15 (CET/CEST)","3656","7772"
"BZN|ES","03.11.2022 11:15 - 03.11.2022 11:30 (CET/CEST)","4040","8224"
"BZN|ES","03.11.2022 11:30 - 03.11.2022 11:45 (CET/CEST)","4104","8540"
"BZN|ES","03.11.2022 11:45 - 03.11.2022 12:00 (CET/CEST)","4272","8700"
"BZN|ES","03.11.2022 12:00 - 03.11.2022 12:15 (CET/CEST)","4436","8792"
"BZN|ES","03.11.2022 12:15 - 03.11.2022 12:30 (CET/CEST)","4608","8868"
"BZN|ES","03.11.2022 12:30 - 03.11.2022 12:45 (CET/CEST)","5040","8936"
"BZN|ES","03.11.2022 12:45 - 03.11.2022 13:00 (CET/CEST)","5040","9116"
"BZN|ES","03.11.2022 13:00 - 03.11.2022 13:15 (CET/CEST)","5152","8764"
"BZN|ES","03.11.2022 13:15 - 03.11.2022 13:30 (CET/CEST)","5124","8916"
"BZN|ES","03.11.2022 13:30 - 03.11.2022 13:45 (CET/CEST)","5292","8968"
"BZN|ES","03.11.2022 13:45 - 03.11.2022 14:00 (CET/CEST)","5348","9084"
"BZN|ES","03.11.2022 14:00 - 03.11.2022 14:15 (CET/CEST)","5192","9000"
"BZN|ES","03.11.2022 14:15 - 03.11.2022 14:30 (CET/CEST)","5088","9172"
"BZN|ES","03.11.2022 14:30 - 03.11.2022 14:45 (CET/CEST)","4780","8656"
"BZN|ES","03.11.2022 14:45 - 03.11.2022 15:00 (CET/CEST)","4548","8528"
"BZN|ES","03.11.2022 15:00 - 03.11.2022 15:15 (CET/CEST)","4340","8508"
"BZN|ES","03.11.2022 15:15 - 03.11.2022 15:30 (CET/CEST)","3976","8384"
