"Area","MTU","Solar - Actual Aggregated [MW] (D - 1)","Solar - Actual Aggregated [MW] (D)"
"BZN|ES","07.01.2024 01:00 - 07.01.2024 01:15 (CET/CEST)","8","64"
"BZN|ES","07.01.2024 01:15 - 07.01.2024 01:30 (CET/CEST)","8","56"
"BZN|ES","07.01.2024 01:30 - 07.01.2024 01:45 (CET/CEST)","8","48"
"BZN|ES","07.01.2024 01:45 - 07.01.2024 02:00 (CET/CEST)","8","40"
"BZN|ES","07.01.2024 02:00 - 07.01.2024 02:15 (CET/CEST)","8","40"
"BZN|ES","07.01.2024 02:15 - 07.01.2024 02:30 (CET/CEST)","8","40"
"BZN|ES","07.01.2024 02:30 - 07.01.2024 02:45 (CET/CEST)","8","40"
"BZN|ES","07.01.2024 02:45 - 07.01.2024 03:00 (CET/CEST)","8","40"
"BZN|ES","07.01.2024 03:00 - 07.01.2024 03:15 (CET/CEST)","8","40"
"BZN|ES","07.01.2024 03:15 - 07.01.2024 03:30 (CET/CEST)","8","40"
"BZN|ES","07.01.2024 03:30 - 07.01.2024 03:45 (CET/CEST)","8","40"
"BZN|ES","07.01.2024 03:45 - 07.01.2024 04:00 (CET/CEST)","8","40"
"BZN|ES","07.01.2024 04:00 - 07.01.2024 04:15 (CET/CEST)","8","40"
"BZN|ES","07.01.2024 04:15 - 07.01.2024 04:30 (CET/CEST)","8","12"
"BZN|ES","07.01.2024 04:30 - 07.01.2024 04:45 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 04:45 - 07.01.2024 05:00 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 05:00 - 07.01.2024 05:15 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 05:15 - 07.01.2024 05:30 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 05:30 - 07.01.2024 05:45 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 05:45 - 07.01.2024 06:00 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 06:00 - 07.01.2024 06:15 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 06:15 - 07.01.2024 06:30 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 06:30 - 07.01.2024 06:45 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 06:45 - 07.01.2024 07:00 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 07:00 - 07.01.2024 07:15 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 07:15 - 07.01.2024 07:30 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 07:30 - 07.01.2024 07:45 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 07:45 - 07.01.2024 08:00 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 08:00 - 07.01.2024 08:15 (CET/CEST)","8","8"
"BZN|ES","07.01.2024 08:15 - 07.01.2024 08:30 (CET/CEST)","12","12"
"BZN|ES","07.01.2024 08:30 - 07.01.2024 08:45 (CET/CEST)","20","20"
"BZN|ES","07.01.2024 08:45 - 07.01.2024 09:00 (CET/CEST)","72","120"
"BZN|ES","07.01.2024 09:00 - 07.01.2024 09:15 (CET/CEST)","372","504"
"BZN|ES","07.01.2024 09:15 - 07.01.2024 09:30 (CET/CEST)","1144","1336"
"BZN|ES","07.01.2024 09:30 - 07.01.2024 09:45 (CET/CEST)","2284","2512"
"BZN|ES","07.01.2024 09:45 - 07.01.2024 10:00 (CET/CEST)","3596","3964"
"BZN|ES","07.01.2024 10:00 - 07.01.2024 10:15 (CET/CEST)","5172","5264"
"BZN|ES","07.01.2024 10:15 - 07.01.2024 10:30 (CET/CEST)","7108","6256"
"BZN|ES","07.01.2024 10:30 - 07.01.2024 10:45 (CET/CEST)","8440","7292"
"BZN|ES","07.01.2024 10:45 - 07.01.2024 11:00 (CET/CEST)","9584","8116"
"BZN|ES","07.01.2024 11:00 - 07.01.2024 11:15 (CET/CEST)","10016","8468"
"BZN|ES","07.01.2024 11:15 - 07.01.2024 11:30 (CET/CEST)","10404","8876"
"BZN|ES","07.01.2024 11:30 - 07.01.2024 11:45 (CET/CEST)","10876","9300"
"BZN|ES","07.01.2024 11:45 - 07.01.2024 12:00 (CET/CEST)","11144","9528"
"BZN|ES","07.01.2024 12:00 - 07.01.2024 12:15 (CET/CEST)","11452","9616"
"BZN|ES","07.01.2024 12:15 - 07.01.2024 12:30 (CET/CEST)","11880","9848"
"BZN|ES","07.01.2024 12:30 - 07.01.2024 12:45 (CET/CEST)","11916","9724"
"BZN|ES","07.01.2024 12:45 - 07.01.2024 13:00 (CET/CEST)","11832","9612"
"BZN|ES","07.01.2024 13:00 - 07.01.2024 13:15 (CET/CEST)","11744","9816"
"BZN|ES","07.01.2024 13:15 - 07.01.2024 13:30 (CET/CEST)","11796","9508"
"BZN|ES","07.01.2024 13:30 - 07.01.2024 13:45 (CET/CEST)","11892","9452"
"BZN|ES","07.01.2024 13:45 - 07.01.2024 14:00 (CET/CEST)","11908","9484"
"BZN|ES","07.01.2024 14:00 - 07.01.2024 14:15 (CET/CEST)","11880","9652"
"BZN|ES","07.01.2024 14:15 - 07.01.2024 14:30 (CET/CEST)","12140","9636"
"BZN|ES","07.01.2024 14:30 - 07.01.2024 14:45 (CET/CEST)","12252","9376"
"BZN|ES","07.01.2024 14:45 - 07.01.2024 15:00 (CET/CEST)","12404","9024"
"BZN|ES","07.01.2024 15:00 - 07.01.2024 15:15 (CET/CEST)","12332","8900"
"BZN|ES","07.01.2024 15:15 - 07.01.2024 15:30 (CET/CEST)","12320","8800"
"BZN|ES","07.01.2024 15:30 - 07.01.2024 15:45 (CET/CEST)","12372","8152"
"BZN|ES","07.01.2024 15:45 - 07.01.2024 16:00 (CET/CEST)","12228","7316"
"BZN|ES","07.01.2024 16:00 - 07.01.2024 16:15 (CET/CEST)","11564","6620"
"BZN|ES","07.01.2024 16:15 - 07.01.2024 16:30 (CET/CEST)","10820","5928"
"BZN|ES","07.01.2024 16:30 - 07.01.2024 16:45 (CET/CEST)","9900","4964"
"BZN|ES","07.01.2024 16:45 - 07.01.2024 17:00 (CET/CEST)","8908","4260"
"BZN|ES","07.01.2024 17:00 - 07.01.2024 17:15 (CET/CEST)","7404","3064"
"BZN|ES","07.01.2024 17:15 - 07.01.2024 17:30 (CET/CEST)","5348","2164"
"BZN|ES","07.01.2024 17:30 - 07.01.2024 17:45 (CET/CEST)","3672","1260"
"BZN|ES","07.01.2024 17:45 - 07.01.2024 18:00 (CET/CEST)","2260","820"
"BZN|ES","07.01.2024 18:00 - 07.01.2024 18:15 (CET/CEST)","1136","436"
"BZN|ES","07.01.2024 18:15 - 07.01.2024 18:30 (CET/CEST)","564","228"
"BZN|ES","07.01.2024 18:30 - 07.01.2024 18:45 (CET/CEST)","328","180"
"BZN|ES","07.01.2024 18:45 - 07.01.2024 19:00 (CET/CEST)","220","180"
"BZN|ES","07.01.2024 19:00 - 07.01.2024 19:15 (CET/CEST)","172","4"
"BZN|ES","07.01.2024 19:15 - 07.01.2024 19:30 (CET/CEST)","164","132"
"BZN|ES","07.01.2024 19:30 - 07.01.2024 19:45 (CET/CEST)","156","168"
"BZN|ES","07.01.2024 19:45 - 07.01.2024 20:00 (CET/CEST)","160","168"
"BZN|ES","07.01.2024 20:00 - 07.01.2024 20:15 (CET/CEST)","140","168"
"BZN|ES","07.01.2024 20:15 - 07.01.2024 20:30 (CET/CEST)","132","168"
"BZN|ES","07.01.2024 20:30 - 07.01.2024 20:45 (CET/CEST)","132","152"
"BZN|ES","07.01.2024 20:45 - 07.01.2024 21:00 (CET/CEST)","132","132"
"BZN|ES","07.01.2024 21:00 - 07.01.2024 21:15 (CET/CEST)","128","132"
"BZN|ES","07.01.2024 21:15 - 07.01.2024 21:30 (CET/CEST)","120","132"
"BZN|ES","07.01.2024 21:30 - 07.01.2024 21:45 (CET/CEST)","120","132"
"BZN|ES","07.01.2024 21:45 - 07.01.2024 22:00 (CET/CEST)","120","132"
"BZN|ES","07.01.2024 22:00 - 07.01.2024 22:15 (CET/CEST)","100","132"
"BZN|ES","07.01.2024 22:15 - 07.01.2024 22:30 (CET/CEST)","76","132"
"BZN|ES","07.01.2024 22:30 - 07.01.2024 22:45 (CET/CEST)","64","132"
"BZN|ES","07.01.2024 22:45 - 07.01.2024 23:00 (CET/CEST)","64","132"
"BZN|ES","07.01.2024 23:00 - 07.01.2024 23:15 (CET/CEST)","64","132"
"BZN|ES","07.01.2024 23:15 - 07.01.2024 23:30 (CET/CEST)","64","132"
"BZN|ES","07.01.2024 23:30 - 07.01.2024 23:45 (CET/CEST)","64","132"
"BZN|ES","07.01.2024 23:45 - 08.01.2024 00:00 (CET/CEST)","64","132"
"BZN|ES","09.01.2024 00:00 - 09.01.2024 00:15 (CET/CEST)","128","24"
"BZN|ES","09.01.2024 00:15 - 09.01.2024 00:30 (CET/CEST)","128","24"
"BZN|ES","09.01.2024 00:30 - 09.01.2024 00:45 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 00:45 - 09.01.2024 01:00 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 01:00 - 09.01.2024 01:15 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 01:15 - 09.01.2024 01:30 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 01:30 - 09.01.2024 01:45 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 01:45 - 09.01.2024 02:00 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 02:00 - 09.01.2024 02:15 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 02:15 - 09.01.2024 02:30 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 02:30 - 09.01.2024 02:45 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 02:45 - 09.01.2024 03:00 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 03:00 - 09.01.2024 03:15 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 03:15 - 09.01.2024 03:30 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 03:30 - 09.01.2024 03:45 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 03:45 - 09.01.2024 04:00 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 04:00 - 09.01.2024 04:15 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 04:15 - 09.01.2024 04:30 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 04:30 - 09.01.2024 04:45 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 04:45 - 09.01.2024 05:00 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 05:00 - 09.01.2024 05:15 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 05:15 - 09.01.2024 05:30 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 05:30 - 09.01.2024 05:45 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 05:45 - 09.01.2024 06:00 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 06:00 - 09.01.2024 06:15 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 06:15 - 09.01.2024 06:30 (CET/CEST)","132","24"
"BZN|ES","09.01.2024 06:30 - 09.01.2024 06:45 (CET/CEST)","128","24"
"BZN|ES","09.01.2024 06:45 - 09.01.2024 07:00 (CET/CEST)","120","24"
"BZN|ES","09.01.2024 07:00 - 09.01.2024 07:15 (CET/CEST)","120","24"
"BZN|ES","09.01.2024 07:15 - 09.01.2024 07:30 (CET/CEST)","120","24"
"BZN|ES","09.01.2024 07:30 - 09.01.2024 07:45 (CET/CEST)","116","24"
"BZN|ES","09.01.2024 07:45 - 09.01.2024 08:00 (CET/CEST)","116","24"
"BZN|ES","09.01.2024 08:00 - 09.01.2024 08:15 (CET/CEST)","108","24"
"BZN|ES","09.01.2024 08:15 - 09.01.2024 08:30 (CET/CEST)","112","28"
"BZN|ES","09.01.2024 08:30 - 09.01.2024 08:45 (CET/CEST)","112","28"
"BZN|ES","09.01.2024 08:45 - 09.01.2024 09:00 (CET/CEST)","176","88"
"BZN|ES","09.01.2024 09:00 - 09.01.2024 09:15 (CET/CEST)","356","240"
"BZN|ES","09.01.2024 09:15 - 09.01.2024 09:30 (CET/CEST)","692","488"
"BZN|ES","09.01.2024 09:30 - 09.01.2024 09:45 (CET/CEST)","1220","764"
"BZN|ES","09.01.2024 09:45 - 09.01.2024 10:00 (CET/CEST)","1912","1168"
"BZN|ES","09.01.2024 10:00 - 09.01.2024 10:15 (CET/CEST)","2884","1680"
"BZN|ES","09.01.2024 10:15 - 09.01.2024 10:30 (CET/CEST)","3536","2184"
"BZN|ES","09.01.2024 10:30 - 09.01.2024 10:45 (CET/CEST)","4388","2664"
"BZN|ES","09.01.2024 10:45 - 09.01.2024 11:00 (CET/CEST)","5124","2980"
"BZN|ES","09.01.2024 11:00 - 09.01.2024 11:15 (CET/CEST)","5856","3364"
"BZN|ES","09.01.2024 11:15 - 09.01.2024 11:30 (CET/CEST)","6092","3776"
"BZN|ES","09.01.2024 11:30 - 09.01.2024 11:45 (CET/CEST)","5836","3932"
"BZN|ES","09.01.2024 11:45 - 09.01.2024 12:00 (CET/CEST)","5960","4264"
"BZN|ES","09.01.2024 12:00 - 09.01.2024 12:15 (CET/CEST)","6296","4380"
"BZN|ES","09.01.2024 12:15 - 09.01.2024 12:30 (CET/CEST)","6392","4672"
"BZN|ES","09.01.2024 12:30 - 09.01.2024 12:45 (CET/CEST)","6428","4756"
"BZN|ES","09.01.2024 12:45 - 09.01.2024 13:00 (CET/CEST)","6428","4776"
"BZN|ES","09.01.2024 13:00 - 09.01.2024 13:15 (CET/CEST)","6236","4836"
"BZN|ES","09.01.2024 13:15 - 09.01.2024 13:30 (CET/CEST)","6176","4840"
"BZN|ES","09.01.2024 13:30 - 09.01.2024 13:45 (CET/CEST)","5936","4780"
"BZN|ES","09.01.2024 13:45 - 09.01.2024 14:00 (CET/CEST)","5608","4808"
"BZN|ES","09.01.2024 14:00 - 09.01.2024 14:15 (CET/CEST)","5448","4864"
"BZN|ES","09.01.2024 14:15 - 09.01.2024 14:30 (CET/CEST)","5168","4604"
"BZN|ES","09.01.2024 14:30 - 09.01.2024 14:45 (CET/CEST)","4904","4772"
"BZN|ES","09.01.2024 14:45 - 09.01.2024 15:00 (CET/CEST)","4804","4684"
"BZN|ES","09.01.2024 15:00 - 09.01.2024 15:15 (CET/CEST)","4536","4804"
"BZN|ES","09.01.2024 15:15 - 09.01.2024 15:30 (CET/CEST)","4084","4780"
"BZN|ES","09.01.2024 15:30 - 09.01.2024 15:45 (CET/CEST)","3584","4628"
"BZN|ES","09.01.2024 15:45 - 09.01.2024 16:00 (CET/CEST)","3200","4520"
"BZN|ES","09.01.2024 16:00 - 09.01.2024 16:15 (CET/CEST)","2760","4100"
"BZN|ES","09.01.2024 16:15 - 09.01.2024 16:30 (CET/CEST)","2372","3884"
"BZN|ES","09.01.2024 16:30 - 09.01.2024 16:45 (CET/CEST)","1900","3944"
"BZN|ES","09.01.2024 16:45 - 09.01.2024 17:00 (CET/CEST)","1484","3556"
"BZN|ES","09.01.2024 17:00 - 09.01.2024 17:15 (CET/CEST)","1200","2992"
"BZN|ES","09.01.2024 17:15 - 09.01.2024 17:30 (CET/CEST)","784","2372"
"BZN|ES","09.01.2024 17:30 - 09.01.2024 17:45 (CET/CEST)","516","1740"
"BZN|ES","09.01.2024 17:45 - 09.01.2024 18:00 (CET/CEST)","308","1172"
"BZN|ES","09.01.2024 18:00 - 09.01.2024 18:15 (CET/CEST)","156","640"
"BZN|ES","09.01.2024 18:15 - 09.01.2024 18:30 (CET/CEST)","56","248"
"BZN|ES","09.01.2024 18:30 - 09.01.2024 18:45 (CET/CEST)","28","120"
"BZN|ES","09.01.2024 18:45 - 09.01.2024 19:00 (CET/CEST)","24","88"
"BZN|ES","09.01.2024 19:00 - 09.01.2024 19:15 (CET/CEST)","24","76"
"BZN|ES","09.01.2024 19:15 - 09.01.2024 19:30 (CET/CEST)","28","80"
"BZN|ES","09.01.2024 19:30 - 09.01.2024 19:45 (CET/CEST)","28","80"
"BZN|ES","09.01.2024 19:45 - 09.01.2024 20:00 (CET/CEST)","28","80"
"BZN|ES","09.01.2024 20:00 - 09.01.2024 20:15 (CET/CEST)","24","76"
"BZN|ES","09.01.2024 20:15 - 09.01.2024 20:30 (CET/CEST)","24","76"
"BZN|ES","09.01.2024 20:30 - 09.01.2024 20:45 (CET/CEST)","24","56"
"BZN|ES","09.01.2024 20:45 - 09.01.2024 21:00 (CET/CEST)","24","56"
"BZN|ES","09.01.2024 21:00 - 09.01.2024 21:15 (CET/CEST)","24","56"
"BZN|ES","09.01.2024 21:15 - 09.01.2024 21:30 (CET/CEST)","24","52"
"BZN|ES","09.01.2024 21:30 - 09.01.2024 21:45 (CET/CEST)","24","52"
"BZN|ES","09.01.2024 21:45 - 09.01.2024 22:00 (CET/CEST)","24","56"
"BZN|ES","09.01.2024 22:00 - 09.01.2024 22:15 (CET/CEST)","24","56"
"BZN|ES","09.01.2024 22:15 - 09.01.2024 22:30 (CET/CEST)","24","56"
"BZN|ES","09.01.2024 22:30 - 09.01.2024 22:45 (CET/CEST)","24","56"
"BZN|ES","09.01.2024 22:45 - 09.01.2024 23:00 (CET/CEST)","24","52"
"BZN|ES","09.01.2024 23:00 - 09.01.2024 23:15 (CET/CEST)","24","52"
"BZN|ES","09.01.2024 23:15 - 09.01.2024 23:30 (CET/CEST)","24","56"
"BZN|ES","09.01.2024 23:30 - 09.01.2024 23:45 (CET/CEST)","24","52"
"BZN|ES","09.01.2024 23:45 - 10.01.2024 00:00 (CET/CEST)","24","56"
"BZN|ES","11.01.2024 00:00 - 11.01.2024 00:15 (CET/CEST)","56","56"
"BZN|ES","11.01.2024 00:15 - 11.01.2024 00:30 (CET/CEST)","56","56"
"BZN|ES","11.01.2024 00:30 - 11.01.2024 00:45 (CET/CEST)","56","56"
"BZN|ES","11.01.2024 00:45 - 11.01.2024 01:00 (CET/CEST)","52","52"
"BZN|ES","11.01.2024 01:00 - 11.01.2024 01:15 (CET/CEST)","52","52"
"BZN|ES","11.01.2024 01:15 - 11.01.2024 01:30 (CET/CEST)","52","52"
"BZN|ES","11.01.2024 01:30 - 11.01.2024 01:45 (CET/CEST)","52","52"
"BZN|ES","11.01.2024 01:45 - 11.01.2024 02:00 (CET/CEST)","52","52"
"BZN|ES","11.01.2024 02:00 - 11.01.2024 02:15 (CET/CEST)","52","52"
"BZN|ES","11.01.2024 02:15 - 11.01.2024 02:30 (CET/CEST)","52","56"
"BZN|ES","11.01.2024 02:30 - 11.01.2024 02:45 (CET/CEST)","52","56"
"BZN|ES","11.01.2024 02:45 - 11.01.2024 03:00 (CET/CEST)","52","56"
"BZN|ES","11.01.2024 03:00 - 11.01.2024 03:15 (CET/CEST)","52","56"
"BZN|ES","11.01.2024 03:15 - 11.01.2024 03:30 (CET/CEST)","52","56"
"BZN|ES","11.01.2024 03:30 - 11.01.2024 03:45 (CET/CEST)","52","56"
"BZN|ES","11.01.2024 03:45 - 11.01.2024 04:00 (CET/CEST)","52","56"
"BZN|ES","11.01.2024 04:00 - 11.01.2024 04:15 (CET/CEST)","52","56"
"BZN|ES","11.01.2024 04:15 - 11.01.2024 04:30 (CET/CEST)","56","56"
"BZN|ES","11.01.2024 04:30 - 11.01.2024 04:45 (CET/CEST)","56","56"
"BZN|ES","11.01.2024 04:45 - 11.01.2024 05:00 (CET/CEST)","56","56"
"BZN|ES","11.01.2024 05:00 - 11.01.2024 05:15 (CET/CEST)","56","56"
"BZN|ES","11.01.2024 05:15 - 11.01.2024 05:30 (CET/CEST)","56","56"
"BZN|ES","11.01.2024 05:30 - 11.01.2024 05:45 (CET/CEST)","56","48"
"BZN|ES","11.01.2024 05:45 - 11.01.2024 06:00 (CET/CEST)","56","40"
"BZN|ES","11.01.2024 06:00 - 11.01.2024 06:15 (CET/CEST)","56","40"
"BZN|ES","11.01.2024 06:15 - 11.01.2024 06:30 (CET/CEST)","56","40"
"BZN|ES","11.01.2024 06:30 - 11.01.2024 06:45 (CET/CEST)","56","40"
"BZN|ES","11.01.2024 06:45 - 11.01.2024 07:00 (CET/CEST)","56","40"
"BZN|ES","11.01.2024 07:00 - 11.01.2024 07:15 (CET/CEST)","56","40"
"BZN|ES","11.01.2024 07:15 - 11.01.2024 07:30 (CET/CEST)","56","40"
"BZN|ES","11.01.2024 07:30 - 11.01.2024 07:45 (CET/CEST)","56","40"
"BZN|ES","11.01.2024 07:45 - 11.01.2024 08:00 (CET/CEST)","52","40"
"BZN|ES","11.01.2024 08:00 - 11.01.2024 08:15 (CET/CEST)","56","40"
"BZN|ES","11.01.2024 08:15 - 11.01.2024 08:30 (CET/CEST)","56","40"
"BZN|ES","11.01.2024 08:30 - 11.01.2024 08:45 (CET/CEST)","52","44"
"BZN|ES","11.01.2024 08:45 - 11.01.2024 09:00 (CET/CEST)","76","100"
"BZN|ES","11.01.2024 09:00 - 11.01.2024 09:15 (CET/CEST)","296","356"
"BZN|ES","11.01.2024 09:15 - 11.01.2024 09:30 (CET/CEST)","860","984"
"BZN|ES","11.01.2024 09:30 - 11.01.2024 09:45 (CET/CEST)","1668","1988"
"BZN|ES","11.01.2024 09:45 - 11.01.2024 10:00 (CET/CEST)","2624","3268"
"BZN|ES","11.01.2024 10:00 - 11.01.2024 10:15 (CET/CEST)","3676","4544"
"BZN|ES","11.01.2024 10:15 - 11.01.2024 10:30 (CET/CEST)","4792","6224"
"BZN|ES","11.01.2024 10:30 - 11.01.2024 10:45 (CET/CEST)","5828","7584"
"BZN|ES","11.01.2024 10:45 - 11.01.2024 11:00 (CET/CEST)","6400","8548"
"BZN|ES","11.01.2024 11:00 - 11.01.2024 11:15 (CET/CEST)","7020","9012"
"BZN|ES","11.01.2024 11:15 - 11.01.2024 11:30 (CET/CEST)","7356","9032"
"BZN|ES","11.01.2024 11:30 - 11.01.2024 11:45 (CET/CEST)","7804","9220"
"BZN|ES","11.01.2024 11:45 - 11.01.2024 12:00 (CET/CEST)","8216","9588"
"BZN|ES","11.01.2024 12:00 - 11.01.2024 12:15 (CET/CEST)","8396","9780"
"BZN|ES","11.01.2024 12:15 - 11.01.2024 12:30 (CET/CEST)","8292","10056"
"BZN|ES","11.01.2024 12:30 - 11.01.2024 12:45 (CET/CEST)","8328","10120"
"BZN|ES","11.01.2024 12:45 - 11.01.2024 13:00 (CET/CEST)","8396","10284"
"BZN|ES","11.01.2024 13:00 - 11.01.2024 13:15 (CET/CEST)","8572","10384"
"BZN|ES","11.01.2024 13:15 - 11.01.2024 13:30 (CET/CEST)","8872","10320"
"BZN|ES","11.01.2024 13:30 - 11.01.2024 13:45 (CET/CEST)","8812","10332"
"BZN|ES","11.01.2024 13:45 - 11.01.2024 14:00 (CET/CEST)","9084","10236"
"BZN|ES","11.01.2024 14:00 - 11.01.2024 14:15 (CET/CEST)","9316","10188"
"BZN|ES","11.01.2024 14:15 - 11.01.2024 14:30 (CET/CEST)","9320","10332"
"BZN|ES","11.01.2024 14:30 - 11.01.2024 14:45 (CET/CEST)","9308","10412"
"BZN|ES","11.01.2024 14:45 - 11.01.2024 15:00 (CET/CEST)","9644","10156"
"BZN|ES","11.01.2024 15:00 - 11.01.2024 15:15 (CET/CEST)","9540","10332"
"BZN|ES","11.01.2024 15:15 - 11.01.2024 15:30 (CET/CEST)","9404","10328"
"BZN|ES","11.01.2024 15:30 - 11.01.2024 15:45 (CET/CEST)","9216","10344"
"BZN|ES","11.01.2024 15:45 - 11.01.2024 16:00 (CET/CEST)","9156","10560"
"BZN|ES","11.01.2024 16:00 - 11.01.2024 16:15 (CET/CEST)","8688","10164"
"BZN|ES","11.01.2024 16:15 - 11.01.2024 16:30 (CET/CEST)","8524","9680"
"BZN|ES","11.01.2024 16:30 - 11.01.2024 16:45 (CET/CEST)","7860","9196"
"BZN|ES","11.01.2024 16:45 - 11.01.2024 17:00 (CET/CEST)","6852","8128"
"BZN|ES","11.01.2024 17:00 - 11.01.2024 17:15 (CET/CEST)","5484","7024"
"BZN|ES","11.01.2024 17:15 - 11.01.2024 17:30 (CET/CEST)","4172","5956"
"BZN|ES","11.01.2024 17:30 - 11.01.2024 17:45 (CET/CEST)","2864","4716"
"BZN|ES","11.01.2024 17:45 - 11.01.2024 18:00 (CET/CEST)","1780","3488"
"BZN|ES","11.01.2024 18:00 - 11.01.2024 18:15 (CET/CEST)","1004","2456"
"BZN|ES","11.01.2024 18:15 - 11.01.2024 18:30 (CET/CEST)","428","472"
"BZN|ES","11.01.2024 18:30 - 11.01.2024 18:45 (CET/CEST)","192","212"
"BZN|ES","11.01.2024 18:45 - 11.01.2024 19:00 (CET/CEST)","104","96"
"BZN|ES","11.01.2024 19:00 - 11.01.2024 19:15 (CET/CEST)","76","40"
"BZN|ES","11.01.2024 19:15 - 11.01.2024 19:30 (CET/CEST)","68","32"
"BZN|ES","11.01.2024 19:30 - 11.01.2024 19:45 (CET/CEST)","56","28"
"BZN|ES","11.01.2024 19:45 - 11.01.2024 20:00 (CET/CEST)","56","28"
"BZN|ES","11.01.2024 20:00 - 11.01.2024 20:15 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 20:15 - 11.01.2024 20:30 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 20:30 - 11.01.2024 20:45 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 20:45 - 11.01.2024 21:00 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 21:00 - 11.01.2024 21:15 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 21:15 - 11.01.2024 21:30 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 21:30 - 11.01.2024 21:45 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 21:45 - 11.01.2024 22:00 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 22:00 - 11.01.2024 22:15 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 22:15 - 11.01.2024 22:30 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 22:30 - 11.01.2024 22:45 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 22:45 - 11.01.2024 23:00 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 23:00 - 11.01.2024 23:15 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 23:15 - 11.01.2024 23:30 (CET/CEST)","52","28"
"BZN|ES","11.01.2024 23:30 - 11.01.2024 23:45 (CET/CEST)","56","28"
"BZN|ES","11.01.2024 23:45 - 12.01.2024 00:00 (CET/CEST)","56","28"
"BZN|ES","13.01.2024 00:00 - 13.01.2024 00:15 (CET/CEST)","28","24"
"BZN|ES","13.01.2024 00:15 - 13.01.2024 00:30 (CET/CEST)","28","24"
"BZN|ES","13.01.2024 00:30 - 13.01.2024 00:45 (CET/CEST)","28","16"
"BZN|ES","13.01.2024 00:45 - 13.01.2024 01:00 (CET/CEST)","28","8"
"BZN|ES","13.01.2024 01:00 - 13.01.2024 01:15 (CET/CEST)","28","8"
"BZN|ES","13.01.2024 01:15 - 13.01.2024 01:30 (CET/CEST)","28","8"
"BZN|ES","13.01.2024 01:30 - 13.01.2024 01:45 (CET/CEST)","28","8"
"BZN|ES","13.01.2024 01:45 - 13.01.2024 02:00 (CET/CEST)","28","8"
"BZN|ES","13.01.2024 02:00 - 13.01.2024 02:15 (CET/CEST)","24","8"
"BZN|ES","13.01.2024 02:15 - 13.01.2024 02:30 (CET/CEST)","20","8"
"BZN|ES","13.01.2024 02:30 - 13.01.2024 02:45 (CET/CEST)","20","8"
"BZN|ES","13.01.2024 02:45 - 13.01.2024 03:00 (CET/CEST)","20","8"
"BZN|ES","13.01.2024 03:00 - 13.01.2024 03:15 (CET/CEST)","20","8"
"BZN|ES","13.01.2024 03:15 - 13.01.2024 03:30 (CET/CEST)","20","12"
